id,type,group,name
210,5,ctrltargetZ,z
211,5,ctrltargetZ,vx
212,5,ctrltargetZ,vy
213,5,ctrltargetZ,vz
214,5,ctrltargetZ,ax
215,5,ctrltargetZ,ay
216,5,ctrltargetZ,az
217,7,mag,x
218,7,mag,y
219,7,mag,z
220,7,stabilizer,roll
221,7,stabilizer,pitch
222,7,stabilizer,yaw
223,7,stabilizer,thrust
224,7,stabilizer,rtStab
225,3,stabilizer,intToOut
226,7,stateEstimate,x
227,7,stateEstimate,y
228,7,stateEstimate,z
229,7,stateEstimate,vx
230,7,stateEstimate,vy
231,7,stateEstimate,vz
232,7,stateEstimate,ax
233,7,stateEstimate,ay
234,7,stateEstimate,az
235,7,stateEstimate,roll
236,7,stateEstimate,pitch
237,7,stateEstimate,yaw
238,7,stateEstimate,qx
239,7,stateEstimate,qy
240,7,stateEstimate,qz
241,7,stateEstimate,qw
242,5,stateEstimateZ,x
243,5,stateEstimateZ,y
244,5,stateEstimateZ,z
245,5,stateEstimateZ,vx
246,5,stateEstimateZ,vy
247,5,stateEstimateZ,vz
248,5,stateEstimateZ,ax
249,5,stateEstimateZ,ay
250,5,stateEstimateZ,az
251,3,stateEstimateZ,quat
252,5,stateEstimateZ,rateRoll
253,5,stateEstimateZ,ratePitch
254,5,stateEstimateZ,rateYaw
255,7,suWrenchObs,suFx
256,7,suWrenchObs,suFy
257,7,suWrenchObs,suFz
258,7,suWrenchObs,suTx
259,7,suWrenchObs,suTy
260,7,suWrenchObs,suTz
261,7,suWrenchObs,suWFx
262,7,suWrenchObs,suWFy
263,7,suWrenchObs,suWFz
264,2,supervisor,info
265,1,sys,canfly
266,1,sys,isFlying
267,1,sys,isTumbled
268,4,sys,testLogParam
269,7,tdoaEngine,stRx
270,7,tdoaEngine,stEst
271,7,tdoaEngine,stTime
272,7,tdoaEngine,stFound
273,7,tdoaEngine,stCc
274,7,tdoaEngine,stHit
275,7,tdoaEngine,stMiss
276,7,tdoaEngine,cc
277,2,tdoaEngine,tof
278,7,tdoaEngine,tdoa
279,7,kalman_pred,predNX
280,7,kalman_pred,predNY
281,7,kalman_pred,measNX
282,7,kalman_pred,measNY
283,1,lighthouse,validAngles
284,7,lighthouse,rawAngle0x
285,7,lighthouse,rawAngle0y
286,7,lighthouse,rawAngle1x
287,7,lighthouse,rawAngle1y
288,7,lighthouse,angle0x
289,7,lighthouse,angle0y
290,7,lighthouse,angle1x
291,7,lighthouse,angle1y
292,7,lighthouse,angle0x_1
293,7,lighthouse,angle0y_1
294,7,lighthouse,angle1x_1
295,7,lighthouse,angle1y_1
296,7,lighthouse,angle0x_2
297,7,lighthouse,angle0y_2
298,7,lighthouse,angle1x_2
299,7,lighthouse,angle1y_2
300,7,lighthouse,angle0x_3
301,7,lighthouse,angle0y_3
302,7,lighthouse,angle1x_3
303,7,lighthouse,angle1y_3
304,7,lighthouse,rawAngle0xlh2
305,7,lighthouse,rawAngle0ylh2
306,7,lighthouse,rawAngle1xlh2
307,7,lighthouse,rawAngle1ylh2
308,7,lighthouse,angle0x_0lh2
309,7,lighthouse,angle0y_0lh2
310,7,lighthouse,angle1x_0lh2
311,7,lighthouse,angle1y_0lh2
312,2,lighthouse,width0
313,2,lighthouse,width1
314,2,lighthouse,width2
315,2,lighthouse,width3
316,1,lighthouse,comSync
317,2,lighthouse,bsAvailable
318,2,lighthouse,bsReceive
319,2,lighthouse,bsActive
320,2,lighthouse,bsCalUd
321,2,lighthouse,bsCalCon
322,1,lighthouse,status
323,7,lighthouse,posRt
324,7,lighthouse,estBs0Rt
325,7,lighthouse,estBs1Rt
326,7,lighthouse,x
327,7,lighthouse,y
328,7,lighthouse,z
329,7,lighthouse,delta
330,2,lighthouse,bsGeoVal
331,2,lighthouse,bsCalVal
332,7,lighthouse,disProb
333,7,pid_attitude,roll_outP
334,7,pid_attitude,roll_outI
335,7,pid_attitude,roll_outD
336,7,pid_attitude,roll_outFF
337,7,pid_attitude,pitch_outP
338,7,pid_attitude,pitch_outI
339,7,pid_attitude,pitch_outD
340,7,pid_attitude,pitch_outFF
341,7,pid_attitude,yaw_outP
342,7,pid_attitude,yaw_outI
343,7,pid_attitude,yaw_outD
344,7,pid_attitude,yaw_outFF
345,7,pid_rate,roll_outP
346,7,pid_rate,roll_outI
347,7,pid_rate,roll_outD
348,7,pid_rate,roll_outFF
349,7,pid_rate,pitch_outP
350,7,pid_rate,pitch_outI
351,7,pid_rate,pitch_outD
352,7,pid_rate,pitch_outFF
353,7,pid_rate,yaw_outP
354,7,pid_rate,yaw_outI
355,7,pid_rate,yaw_outD
356,7,pid_rate,yaw_outFF
357,7,ctrlINDI,cmd_thrust
358,7,ctrlINDI,cmd_roll
359,7,ctrlINDI,cmd_pitch
360,7,ctrlINDI,cmd_yaw
361,7,ctrlINDI,r_roll
362,7,ctrlINDI,r_pitch
363,7,ctrlINDI,r_yaw
364,7,ctrlINDI,u_act_dyn_p
365,7,ctrlINDI,u_act_dyn_q
366,7,ctrlINDI,u_act_dyn_r
367,7,ctrlINDI,du_p
368,7,ctrlINDI,du_q
369,7,ctrlINDI,du_r
370,7,ctrlINDI,ang_accel_ref_p
371,7,ctrlINDI,ang_accel_ref_q
372,7,ctrlINDI,ang_accel_ref_r
373,7,ctrlINDI,rate_d[0]
374,7,ctrlINDI,rate_d[1]
375,7,ctrlINDI,rate_d[2]
376,7,ctrlINDI,uf_p
377,7,ctrlINDI,uf_q
378,7,ctrlINDI,uf_r
379,7,ctrlINDI,Omega_f_p
380,7,ctrlINDI,Omega_f_q
381,7,ctrlINDI,Omega_f_r
382,7,ctrlINDI,n_p
383,7,ctrlINDI,n_q
384,7,ctrlINDI,n_r
385,7,ctrlMel,cmd_thrust
386,7,ctrlMel,cmd_roll
387,7,ctrlMel,cmd_pitch
388,7,ctrlMel,cmd_yaw
389,7,ctrlMel,r_roll
390,7,ctrlMel,r_pitch
391,7,ctrlMel,r_yaw
392,7,ctrlMel,accelz
393,7,ctrlMel,zdx
394,7,ctrlMel,zdy
395,7,ctrlMel,zdz
396,7,ctrlMel,i_err_x
397,7,ctrlMel,i_err_y
398,7,ctrlMel,i_err_z
399,7,posCtrlIndi,posRef_x
400,7,posCtrlIndi,posRef_y
401,7,posCtrlIndi,posRef_z
402,7,posCtrlIndi,velS_x
403,7,posCtrlIndi,velS_y
404,7,posCtrlIndi,velS_z
405,7,posCtrlIndi,velRef_x
406,7,posCtrlIndi,velRef_y
407,7,posCtrlIndi,velRef_z
408,7,posCtrlIndi,angS_roll
409,7,posCtrlIndi,angS_pitch
410,7,posCtrlIndi,angS_yaw
411,7,posCtrlIndi,angF_roll
412,7,posCtrlIndi,angF_pitch
413,7,posCtrlIndi,angF_yaw
414,7,posCtrlIndi,accRef_x
415,7,posCtrlIndi,accRef_y
416,7,posCtrlIndi,accRef_z
417,7,posCtrlIndi,accS_x
418,7,posCtrlIndi,accS_y
419,7,posCtrlIndi,accS_z
420,7,posCtrlIndi,accF_x
421,7,posCtrlIndi,accF_y
422,7,posCtrlIndi,accF_z
423,7,posCtrlIndi,accFT_x
424,7,posCtrlIndi,accFT_y
425,7,posCtrlIndi,accFT_z
426,7,posCtrlIndi,accErr_x
427,7,posCtrlIndi,accErr_y
428,7,posCtrlIndi,accErr_z
429,7,posCtrlIndi,phi_tilde
430,7,posCtrlIndi,theta_tilde
431,7,posCtrlIndi,T_tilde
432,7,posCtrlIndi,T_inner
433,7,posCtrlIndi,T_inner_f
434,7,posCtrlIndi,T_incremented
435,7,posCtrlIndi,cmd_phi
436,7,posCtrlIndi,cmd_theta
437,7,posCtl,targetVX
438,7,posCtl,targetVY
439,7,posCtl,targetVZ
440,7,posCtl,targetX
441,7,posCtl,targetY
442,7,posCtl,targetZ
443,7,posCtl,bodyVX
444,7,posCtl,bodyVY
445,7,posCtl,bodyX
446,7,posCtl,bodyY
447,7,posCtl,Xp
448,7,posCtl,Xi
449,7,posCtl,Xd
450,7,posCtl,Xff
451,7,posCtl,Yp
452,7,posCtl,Yi
453,7,posCtl,Yd
454,7,posCtl,Yff
455,7,posCtl,Zp
456,7,posCtl,Zi
457,7,posCtl,Zd
458,7,posCtl,Zff
459,7,posCtl,VXp
460,7,posCtl,VXi
461,7,posCtl,VXd
462,7,posCtl,VXff
463,7,posCtl,VYp
464,7,posCtl,VYi
465,7,posCtl,VYd
466,7,posCtl,VYff
467,7,posCtl,VZp
468,7,posCtl,VZi
469,7,posCtl,VZd
470,7,posCtl,VZff
471,7,ctrlLee,KR_x
472,7,ctrlLee,KR_y
473,7,ctrlLee,KR_z
474,7,ctrlLee,Kw_x
475,7,ctrlLee,Kw_y
476,7,ctrlLee,Kw_z
477,7,ctrlLee,Kpos_Px
478,7,ctrlLee,Kpos_Py
479,7,ctrlLee,Kpos_Pz
480,7,ctrlLee,Kpos_Dx
481,7,ctrlLee,Kpos_Dy
482,7,ctrlLee,Kpos_Dz
483,7,ctrlLee,thrustSi
484,7,ctrlLee,torquex
485,7,ctrlLee,torquey
486,7,ctrlLee,torquez
487,7,ctrlLee,rpyx
488,7,ctrlLee,rpyy
489,7,ctrlLee,rpyz
490,7,ctrlLee,rpydx
491,7,ctrlLee,rpydy
492,7,ctrlLee,rpydz
493,7,ctrlLee,error_posx
494,7,ctrlLee,error_posy
495,7,ctrlLee,error_posz
496,7,ctrlLee,error_velx
497,7,ctrlLee,error_vely
498,7,ctrlLee,error_velz
499,7,ctrlLee,omegax
500,7,ctrlLee,omegay
501,7,ctrlLee,omegaz
502,7,ctrlLee,omegarx
503,7,ctrlLee,omegary
504,7,ctrlLee,omegarz
505,7,kalman,stateX
506,7,kalman,stateY
507,7,kalman,stateZ
508,7,kalman,statePX
509,7,kalman,statePY
510,7,kalman,statePZ
511,7,kalman,stateD0
512,7,kalman,stateD1
513,7,kalman,stateD2
514,7,kalman,varX
515,7,kalman,varY
516,7,kalman,varZ
517,7,kalman,varPX
518,7,kalman,varPY
519,7,kalman,varPZ
520,7,kalman,varD0
521,7,kalman,varD1
522,7,kalman,varD2
523,7,kalman,q0
524,7,kalman,q1
525,7,kalman,q2
526,7,kalman,q3
527,7,kalman,rtUpdate
528,7,kalman,rtPred
529,7,kalman,rtFinal
530,6,outlierf,lhWin
531,7,estimator,rtApnd
532,7,estimator,rtRej
533,7,posEstAlt,estimatedZ
534,7,posEstAlt,estVZ
535,7,posEstAlt,velocityZ
536,1,DTR_P2P,rx_state
537,1,DTR_P2P,tx_state
